,Movie name,budget
32,The Timber,"$2,100,000"
33,Sharkskin,"$2,100,000"
34,Jackass: The Movie,"$2,000,000"
35,Courageous,"$2,000,000"
36,From Russia With Love,"$2,000,000"
37,Mad Max 2: The Road Warrior,"$2,000,000"
38,Notorious,"$2,000,000"
39,In the Heat of the Night,"$2,000,000"
40,Sleeper,"$2,000,000"
41,Everything You Always Wanted to Know,"$2,000,000"
42,It Follows,"$2,000,000"
43,Eighth Grade,"$2,000,000"
44,To Kill A Mockingbird,"$2,000,000"
45,Silent House,"$2,000,000"
46,Boys Don't Cry,"$2,000,000"
47,Das Leben der Anderen,"$2,000,000"
48,Hardcore Henry,"$2,000,000"
49,Lolita,"$2,000,000"
50,Boom Town,"$2,000,000"
51,Gentleman's Agreement,"$2,000,000"
52,The Hustler,"$2,000,000"
53,Witchboard,"$2,000,000"
54,Les Triplettes de Belleville,"$2,000,000"
55,Smoke Signals,"$2,000,000"
56,Winter\'s Bone,"$2,000,000"
57,Meet the Mormons,"$2,000,000"
58,American Splendor,"$2,000,000"
59,The Florida Project,"$2,000,000"
60,All Saints,"$2,000,000"
61,Before Sunset,"$2,000,000"
62,Amores Perros,"$2,000,000"
63,The Company You Keep,"$2,000,000"
64,Thirteen,"$2,000,000"
65,Touching the Void,"$2,000,000"
66,Inside Job,"$2,000,000"
67,Alexander's Ragtime Band,"$2,000,000"
68,Me and You and Everyone We Know,"$2,000,000"
69,We Are Your Friends,"$2,000,000"
70,Harsh Times,"$2,000,000"
71,Ghost Dog: The Way of the Samurai,"$2,000,000"
72,Minari,"$2,000,000"
73,Captive,"$2,000,000"
74,Full Frontal,"$2,000,000"
75,Hearts Beat Loud,"$2,000,000"
76,The Resurrection of Gavin Stone,"$2,000,000"
77,Waltz with Bashir,"$2,000,000"
78,Strangers with Candy,"$2,000,000"
79,Night on Earth,"$2,000,000"
80,Nemesis,"$2,000,000"
81,Shortbus,"$2,000,000"
82,Son of Rambow: A Home Movie,"$2,000,000"
83,"The Book of Mormon Movie, Volume 1: The Journey","$2,000,000"
84,Hamlet,"$2,000,000"
85,The Diary of a Teenage Girl,"$2,000,000"
86,No End In Sight,"$2,000,000"
87,Locke,"$2,000,000"
88,Get Real,"$2,000,000"
89,In the Shadow of the Moon,"$2,000,000"
90,Meek's Cutoff,"$2,000,000"
91,The Babadook,"$2,000,000"
92,Sharkwater,"$2,000,000"
93,Inside Deep Throat,"$2,000,000"
94,Dinner Rush,"$2,000,000"
95,The Virginity Hit,"$2,000,000"
96,Clockwatchers,"$2,000,000"
97,Monos,"$2,000,000"
98,Subway,"$2,000,000"
99,House of D,"$2,000,000"
0,Teeth,"$2,000,000"
1,Stonewall,"$2,000,000"
2,Sherrybaby,"$2,000,000"
3,The Last Five Years,"$2,000,000"
4,Six-String Samurai,"$2,000,000"
5,Hum to Mohabbt Karega,"$2,000,000"
6,It's All Gone Pete Tong,"$2,000,000"
7,Saint John of Las Vegas,"$2,000,000"
8,Pump,"$2,000,000"
9,24 7: Twenty Four Seven,"$2,000,000"
10,Roadside Romeo,"$2,000,000"
11,Eureka,"$2,000,000"
12,Lost River,"$2,000,000"
13,This Thing of Ours,"$2,000,000"
14,Knock Knock,"$2,000,000"
15,Growing up Smith,"$2,000,000"
16,Super Capers,"$2,000,000"
17,The First Time ,"$2,000,000"
18,Return of the Living Dead 3,"$2,000,000"
19,The Missing Person,"$2,000,000"
20,London,"$2,000,000"
21,Circle,"$2,000,000"
22,Eden Lake,"$2,000,000"
23,Jerusalema,"$2,000,000"
24,Say Uncle,"$2,000,000"
25,Plush,"$2,000,000"
26,The Ghastly Love of Johnny X,"$2,000,000"
27,Lesbian Vampire Killers,"$2,000,000"
28,Grave Encounters,"$2,000,000"
29,Bone Tomahawk,"$2,000,000"
30,Freeze Frame,"$2,000,000"
31,Stitches,"$2,000,000"
32,"To Be Frank, Sinatra at 100","$2,000,000"
33,Bananas,"$2,000,000"
34,Nine Dead,"$2,000,000"
35,No Man's Land: The Rise of Reeker,"$2,000,000"
36,Rockaway,"$2,000,000"
37,Wings,"$2,000,000"
38,The Lady from Shanghai,"$2,000,000"
39,Straight A's,"$2,000,000"
40,The Legend of Hellâs Gate: An American Conspira…,"$2,000,000"
41,Highway,"$2,000,000"
42,Small Apartments,"$2,000,000"
43,Coffee Town,"$2,000,000"
44,Lucky Dog,"$2,000,000"
45,Pendulum,"$2,000,000"
46,A Funny Thing Happened on the Way to the Forum,"$2,000,000"
47,Slacker Uprising,"$2,000,000"
48,The Walking Deceased,"$2,000,000"
49,True Bromance,"$2,000,000"
50,The Curse of Downers Grove,"$2,000,000"
51,Wind Walkers,"$2,000,000"
52,The Dog Lover,"$2,000,000"
53,Shark Lake,"$2,000,000"
54,Stagecoach: The Texas Jack Story,"$2,000,000"
55,High Flying Bird,"$2,000,000"
56,Miracle at Sage Creek,"$2,000,000"
57,Rebirth,"$2,000,000"
58,Buried,"$1,987,650"
59,The Marine 4,"$1,950,000"
60,Taxi Driver,"$1,900,000"
61,River's Edge,"$1,900,000"
62,Man on Wire,"$1,900,000"
63,Nowhere Boy,"$1,900,000"
64,Northfork,"$1,900,000"
65,Brotherly Love,"$1,900,000"
66,Submarine,"$1,900,000"
67,The Square,"$1,900,000"
68,ABCD (Any Body Can Dance),"$1,900,000"
69,Chacun sa nuit,"$1,900,000"
70,Stranded,"$1,900,000"
71,Vaalu,"$1,900,000"
72,The Last Exorcism,"$1,800,000"
73,Carrie,"$1,800,000"
74,A Nightmare on Elm Street,"$1,800,000"
75,Beasts of the Southern Wild,"$1,800,000"
76,Dr. Strangelove,"$1,800,000"
77,Battle for the Planet of the Apes,"$1,800,000"
78,A Streetcar Named Desire,"$1,800,000"
79,Hang 'em High,"$1,800,000"
80,El crimen de padre Amaro,"$1,800,000"
81,Songcatcher,"$1,800,000"
82,Higher Ground,"$1,800,000"
83,POM Wonderful Presents: The Greatest Movie Ever…,"$1,800,000"
84,Travellers and Magicians,"$1,800,000"
85,Ed and his Dead Mother,"$1,800,000"
86,Deadline,"$1,800,000"
87,Sublime,"$1,800,000"
88,Dysfunctional Friends,"$1,800,000"
89,Independence Daysaster,"$1,800,000"
90,Against the Wild,"$1,800,000"
91,Beginnerâs Guide to Sex,"$1,800,000"
92,The Assistant,"$1,780,000"
93,Lola rennt,"$1,750,000"
94,May,"$1,750,000"
95,I Spit on Your Grave,"$1,750,000"
96,Living Dark: The Story of Ted the Caver,"$1,750,000"
97,In the Bedroom,"$1,700,000"
98,La misma luna,"$1,700,000"
99,Conquest of the Planet of the Apes,"$1,700,000"
0,The Lunchbox,"$1,700,000"
1,Grace Unplugged,"$1,700,000"
2,"Happy, Texas","$1,700,000"
3,Saul fia,"$1,700,000"
4,My Summer of Love,"$1,700,000"
5,Yes,"$1,700,000"
6,Braid,"$1,660,000"
7,From Here to Eternity,"$1,650,000"
8,You Can't Take It With You,"$1,644,000"
9,Foolish,"$1,600,000"
10,She Wore a Yellow Ribbon,"$1,600,000"
11,The Conversation,"$1,600,000"
12,N-Secure,"$1,600,000"
13,Sukkar banat,"$1,600,000"
14,Out of the Dark,"$1,600,000"
15,Bubble,"$1,600,000"
16,Dil Jo Bhi Kahey...,"$1,600,000"
17,Mississippi Mermaid,"$1,600,000"
18,Two Night Stand,"$1,600,000"
19,I Love Your Work,"$1,600,000"
20,Intruders,"$1,587,000"
21,The Kingâs Thief,"$1,577,000"
22,Insidious,"$1,500,000"
23,Moonlight,"$1,500,000"
24,Cabin Fever,"$1,500,000"
25,Waitress,"$1,500,000"
26,Kickboxer,"$1,500,000"
27,Bloodsport,"$1,500,000"
28,Mr. Smith Goes To Washington,"$1,500,000"
29,Unsane,"$1,500,000"
30,Kids,"$1,500,000"
31,The Squid and the Whale,"$1,500,000"
32,Kissing Jessica Stein,"$1,500,000"
33,Spellbound,"$1,500,000"
34,Run the Race,"$1,500,000"
35,Dawn of the Dead,"$1,500,000"
36,Exotica,"$1,500,000"
37,The To Do List,"$1,500,000"
38,The Gatekeepers,"$1,500,000"
39,Buffalo '66,"$1,500,000"
40,Repo Man,"$1,500,000"
41,Iâm Not Ashamed,"$1,500,000"
42,Blood Simple,"$1,500,000"
43,Nueve Reinas,"$1,500,000"
44,The Lords of Salem,"$1,500,000"
45,31,"$1,500,000"
46,The Ballad of Jack and Rose,"$1,500,000"
47,Unsullied,"$1,500,000"
48,Killing Zoe,"$1,500,000"
49,The Believer,"$1,500,000"
50,Snow Angels,"$1,500,000"
51,Session 9,"$1,500,000"
52,MOOZ-lum,"$1,500,000"
53,I Want Someone To Eat Cheese With,"$1,500,000"
54,Amigo,"$1,500,000"
55,Hatchet,"$1,500,000"
56,My Name is Bruce,"$1,500,000"
57,The Disappearance of Alice Creed,"$1,500,000"
58,Modern Times,"$1,500,000"
59,The Salon,"$1,500,000"
60,The Square,"$1,500,000"
61,Stolen Summer,"$1,500,000"
62,Road Hard,"$1,500,000"
63,Forty Shades of Blue,"$1,500,000"
64,Trucker,"$1,500,000"
65,Pontypool,"$1,500,000"
66,"Me, You and Five Bucks","$1,500,000"
67,Playback,"$1,500,000"
68,Housebound,"$1,500,000"
69,Teefa in Trouble,"$1,500,000"
70,Wal-Mart: The High Cost of Low Price,"$1,500,000"
71,Closer to the Moon,"$1,500,000"
72,Fetching Cody,"$1,500,000"
73,The Lion of Judah,"$1,500,000"
74,Once Upon a Time in Queens,"$1,500,000"
75,Girlhouse,"$1,500,000"
76,Mutant World,"$1,500,000"
77,#Horror,"$1,500,000"
78,Checkmate,"$1,500,000"
79,Snow White and the Seven Dwarfs,"$1,488,000"
80,Shalako,"$1,455,000"
81,Vuosisadan hÃ¤Ã¤t,"$1,450,175"
82,El abrazo de la serpiente,"$1,400,000"
83,Werk ohne Autor,"$1,400,000"
84,Mustang,"$1,400,000"
85,The Holy Girl,"$1,400,000"
86,La chambre bleue,"$1,400,000"
87,Incident at Loch Ness,"$1,400,000"
88,Eddie: The Sleepwalking Cannibal,"$1,400,000"
89,My Girlfriend's Boyfriend,"$1,400,000"
90,Kurmanjan datka,"$1,400,000"
91,House at the End of the Drive,"$1,400,000"
92,Batman - The Movie,"$1,377,800"
93,"Lock, Stock and Two Smoking Barrels","$1,350,000"
94,The Ballad of Gregorio Cortez,"$1,305,000"
95,San Francisco,"$1,300,000"
96,Festen,"$1,300,000"
97,Trees Lounge,"$1,300,000"
98,The Girlfriend Experience,"$1,300,000"
99,Journey from the Fall,"$1,300,000"
0,The Basket,"$1,300,000"
1,Above and Beyond,"$1,300,000"
2,Def-Con 4,"$1,300,000"
3,Neal n' Nikki,"$1,300,000"
4,The Hebrew Hammer,"$1,300,000"
5,Los insolitos peces gato,"$1,300,000"
6,Simon,"$1,300,000"
7,The Possession of Michael King,"$1,300,000"
8,Forget Me Not,"$1,300,000"
9,The 41-Year-Old Virgin Who Knocked Up Sarah Mar…,"$1,300,000"
10,The Algerian,"$1,300,000"
11,Rebecca,"$1,288,000"
12,Friday the 13th Part 2,"$1,250,000"
13,The Lost Weekend,"$1,250,000"
14,C.H.U.D.,"$1,250,000"
15,Dear White People,"$1,250,000"
16,Filly Brown,"$1,250,000"
17,Niagara,"$1,250,000"
18,Bodom,"$1,250,000"
19,How Green Was My Valley,"$1,250,000"
20,Da Sweet Blood of Jesus,"$1,250,000"
21,Saw,"$1,200,000"
22,"Sex, Lies, and Videotape","$1,200,000"
23,Super Troopers,"$1,200,000"
24,Monsoon Wedding,"$1,200,000"
25,You Can Count on Me,"$1,200,000"
26,Strangers on a Train,"$1,200,000"
27,The Trouble with Harry,"$1,200,000"
28,"Il buono, il brutto, il cattivo","$1,200,000"
29,The Day the Earth Stood Still,"$1,200,000"
30,Home Run,"$1,200,000"
31,Reservoir Dogs,"$1,200,000"
32,But I'm a Cheerleader,"$1,200,000"
33,The Wrong Man,"$1,200,000"
34,The Rocky Horror Picture Show,"$1,200,000"
35,The Blue Bird,"$1,200,000"
36,Blue Like Jazz,"$1,200,000"
37,Que Horas Ela Volta?,"$1,200,000"
38,Q,"$1,200,000"
39,Down & Out with the Dolls,"$1,200,000"
40,"Pink Ribbons, Inc.","$1,200,000"
41,Blood Feast,"$1,200,000"
42,Certifiably Jonathan,"$1,200,000"
43,La navaja de Don Juan,"$1,200,000"
44,Extreme Movie,"$1,200,000"
45,The Charge of the Light Brigade,"$1,200,000"
46,Grand Theft Parsons,"$1,200,000"
47,Below Zero,"$1,200,000"
48,Crowsnest,"$1,200,000"
49,Airborne,"$1,200,000"
50,Cotton Comes to Harlem,"$1,200,000"
51,Bleeding Hearts,"$1,200,000"
52,The Wicked Within,"$1,200,000"
53,The Islands,"$1,200,000"
54,Godâs Not Dead,"$1,150,000"
55,Waiting...,"$1,125,000"
56,Dead Man's Shoes,"$1,125,000"
57,The Fog,"$1,100,000"
58,Wolf Creek,"$1,100,000"
59,Ong-Bak,"$1,100,000"
60,Serbuan maut,"$1,100,000"
61,Down by Law,"$1,100,000"
62,The Offspring,"$1,100,000"
63,Sex with Strangers,"$1,100,000"
64,Estiu 1993,"$1,100,000"
65,Beyond the Black Rainbow,"$1,100,000"
66,Dracula: Pages from a Virgin's Diary,"$1,100,000"
67,The Sleepwalker (2014),"$1,100,000"
68,Departure,"$1,100,000"
69,Faith Like Potatoes,"$1,100,000"
70,Lake Mungo,"$1,100,000"
71,Silent Running,"$1,100,000"
72,The Dead Undead,"$1,100,000"
73,The Vatican Exorcisms,"$1,100,000"
74,Rocket Singh: Salesman of the Year,"$1,070,000"
75,Casablanca,"$1,039,000"
76,Rocky,"$1,000,000"
77,The Devil Inside,"$1,000,000"
78,Tom Jones,"$1,000,000"
79,Unfriended,"$1,000,000"
80,An Inconvenient Truth,"$1,000,000"
81,You're Next,"$1,000,000"
82,Chernobyl Diaries,"$1,000,000"
83,The Howling,"$1,000,000"
84,Dr. No,"$1,000,000"
85,Hellraiser,"$1,000,000"
86,"Hello, My Name is Doris","$1,000,000"
87,Cry Wolf,"$1,000,000"
88,Godzilla 2000,"$1,000,000"
89,Blue Valentine,"$1,000,000"
90,Transamerica,"$1,000,000"
91,Beyond the Valley of the Dolls,"$1,000,000"
92,Love Me Tender,"$1,000,000"
93,Unfriended: Dark Web,"$1,000,000"
94,Sands of Iwo Jima,"$1,000,000"
95,The Green Inferno,"$1,000,000"
96,I Am Not Your Negro,"$1,000,000"
97,The Sessions,"$1,000,000"
98,Shine a Light,"$1,000,000"
99,October Baby,"$1,000,000"
0,The Skeleton Twins,"$1,000,000"
1,20 Feet From Stardom,"$1,000,000"
2,"Food, Inc.","$1,000,000"
3,An Inconvenient Sequel,"$1,000,000"
4,Next Stop Wonderland,"$1,000,000"
5,Obvious Child,"$1,000,000"
6,Martha Marcy May Marlene,"$1,000,000"
7,Junebug,"$1,000,000"
8,Frozen River,"$1,000,000"
9,Sidewalks of New York,"$1,000,000"
10,Two Girls and a Guy,"$1,000,000"
11,The Broken Hearts Club: A Romantic Comedy,"$1,000,000"
12,Who Killed the Electric Car?,"$1,000,000"
13,The Secrets of Jonathan Sperry,"$1,000,000"
14,Walking and Talking,"$1,000,000"
15,Bubba Ho-Tep,"$1,000,000"
16,No Man's Land,"$1,000,000"
17,Slam,"$1,000,000"
18,Visages villages,"$1,000,000"
19,Brigham City,"$1,000,000"
20,Patti Cake$,"$1,000,000"
21,Panic,"$1,000,000"
22,Palo Alto,"$1,000,000"
23,Fiza,"$1,000,000"
24,Ajami,"$1,000,000"
25,Orgazmo,"$1,000,000"
26,The Future,"$1,000,000"
27,All the Real Girls,"$1,000,000"
28,23 Blast,"$1,000,000"
29,Dream With The Fishes,"$1,000,000"
30,The Act of Killing,"$1,000,000"
31,Blue Car,"$1,000,000"
32,Wristcutters: A Love Story,"$1,000,000"
33,Luminarias,"$1,000,000"
34,Bo Gia,"$1,000,000"
35,I Origins,"$1,000,000"
36,L'inconnu du lac,"$1,000,000"
37,Antarctica: A Year on Ice,"$1,000,000"
38,The Battle of Shaker Heights,"$1,000,000"
39,Taxi to the Dark Side,"$1,000,000"
40,The Invitation,"$1,000,000"
41,Guiana 1838,"$1,000,000"
42,Love Liza,"$1,000,000"
43,Once in a Lifetime: the Extraordinary Story of …,"$1,000,000"
44,Lisa Picard is Famous,"$1,000,000"
45,Beyond the Brick: A LEGO Brickumentary,"$1,000,000"
46,Hardflip,"$1,000,000"
47,Creative Control,"$1,000,000"
48,Chocolate: Deep Dark Secrets,"$1,000,000"
49,The Perfect Host,"$1,000,000"
50,The Land,"$1,000,000"
51,The Last Big Thing,"$1,000,000"
52,Safe Men,"$1,000,000"
53,Speedway Junky,"$1,000,000"
54,Hits,"$1,000,000"
55,The Specials,"$1,000,000"
56,16 to Life,"$1,000,000"
57,Alone with Her,"$1,000,000"
58,Camp X-Ray,"$1,000,000"
59,Special,"$1,000,000"
60,The Sisterhood of Night,"$1,000,000"
61,Sparkler,"$1,000,000"
62,The Helixâ¦Loaded,"$1,000,000"
63,Childless,"$1,000,000"
64,In Her Line of Fire,"$1,000,000"
65,The Jimmy Show,"$1,000,000"
66,Heli,"$1,000,000"
67,American Hero,"$1,000,000"
68,Karachi se Lahore,"$1,000,000"
69,Loving Annabelle,"$1,000,000"
70,Frat Party,"$1,000,000"
71,Jimmy and Judy,"$1,000,000"
72,The Party's Over,"$1,000,000"
73,The Poker House,"$1,000,000"
74,Proud,"$1,000,000"
75,Steppin: The Movie,"$1,000,000"
76,Zombies of Mass Destruction,"$1,000,000"
77,Snow White: A Deadly Summer,"$1,000,000"
78,Truth or Die,"$1,000,000"
79,Black Rock,"$1,000,000"
80,Hidden Away,"$1,000,000"
81,My Last Day Without You,"$1,000,000"
82,Zombie Hunter,"$1,000,000"
83,Doc Hollidayâs Revenge,"$1,000,000"
84,A Fine Step,"$1,000,000"
85,Fear Clinic,"$1,000,000"
86,Virunga,"$1,000,000"
87,The Pet,"$1,000,000"
88,Bang Bang Baby,"$1,000,000"
89,Hush,"$1,000,000"
90,1982,"$1,000,000"
91,The Horror Network,"$1,000,000"
92,Chemical Cut,"$1,000,000"
93,Por amor en el caserio,"$1,000,000"
94,Cam,"$1,000,000"
95,Alien Psychosis,"$1,000,000"
96,Spare Parts,"$1,000,000"
97,And Then Came Love,"$989,000"
98,Hard Candy,"$950,000"
99,Charly,"$950,000"
0,AntÃ´nia - O Filme,"$950,000"
1,Banshee Chapter,"$950,000"
2,Trance,"$950,000"
3,Jesse,"$950,000"
4,Ask Me Anything,"$950,000"
5,L!fe Happens,"$930,000"
6,Lowriders,"$916,000"
7,Food Chains,"$913,000"
8,On the Waterfront,"$910,000"
9,Fruitvale Station,"$900,000"
10,Meet the Blacks,"$900,000"
11,"4 luni, 3 saptamani si 2 zile","$900,000"
12,The Miseducation of Cameron Post,"$900,000"
13,Circumstance,"$900,000"
14,The Quiet,"$900,000"
15,The House of the Devil,"$900,000"
16,The Giant Mechanical Man,"$900,000"
17,The Brass Teapot,"$900,000"
18,40 Weeks,"$900,000"
19,Le bonheur d'Elza,"$900,000"
20,Searching,"$880,000"
21,Bambi,"$858,000"
22,"For a Good Time, Call","$850,000"
23,Latter Days,"$850,000"
24,The Hammer,"$850,000"
25,Windsor Drive,"$850,000"
26,Snitch,"$850,000"
27,Harrison Montgomery,"$850,000"
28,Celeste and Jesse Forever,"$840,000"
29,Time Changer,"$825,000"
30,London to Brighton,"$825,000"
31,Crying With Laughter,"$820,000"
32,Billy Jack,"$800,000"
33,Jodaeiye Nader az Simin,"$800,000"
34,Welcome to the Dollhouse,"$800,000"
35,Raising Victor Vargas,"$800,000"
36,Ruby in Paradise,"$800,000"
37,Pandora's Box,"$800,000"
38,Cama adentro,"$800,000"
39,Deterrence,"$800,000"
40,The Mudge Boy,"$800,000"
41,The Young Unknowns,"$800,000"
42,DÃ¸d snÃ¸,"$800,000"
43,Not Cool,"$800,000"
44,Kill List,"$800,000"
45,Vessel,"$800,000"
46,Saints and Soldiers,"$780,000"
47,American Graffiti,"$777,000"
48,Iraq for Sale: The War Profiteers,"$775,000"
49,Kevin Hart: Laugh at My Pain,"$750,000"
50,Aqua Teen Hunger Force Colon Movie Film for The…,"$750,000"
51,Safety Not Guaranteed,"$750,000"
52,Bikur Ha-Tizmoret,"$750,000"
53,Best of Enemies,"$750,000"
54,The Innkeepers,"$750,000"
55,Il conformista,"$750,000"
56,Interview with the Assassin,"$750,000"
57,Undead,"$750,000"
58,Donkey Punch,"$750,000"
59,All the Boys Love Mandy Lane,"$750,000"
60,Destiny,"$750,000"
61,Bled,"$750,000"
62,Adulterers,"$750,000"
63,Rust Creek,"$750,000"
64,La mariÃ©e Ã©tait en noir ,"$747,000"
65,High Noon,"$730,000"
66,Hoop Dreams,"$700,000"
67,Rize,"$700,000"
68,Half Nelson,"$700,000"
69,L.I.E.,"$700,000"
70,Columbus,"$700,000"
71,Naturally Native,"$700,000"
72,B-Girl,"$700,000"
73,Walter,"$700,000"
74,King Kong,"$672,000"
75,House of Wax,"$658,000"
76,Hav Plenty,"$650,000"
77,Escape from Tomorrow,"$650,000"
78,Abacus: Small Enough to Jail,"$650,000"
79,"Christian Mingle, The Movie","$650,000"
80,That Way Madness Lies,"$650,000"
81,After,"$650,000"
82,The Hadza: Last of the First,"$650,000"
83,Starsuckers,"$640,000"
84,Treachery,"$625,000"
85,My Little Chickadee,"$625,000"
86,Top Hat,"$609,000"
87,The Blair Witch Project,"$600,000"
88,Woodstock,"$600,000"
89,The Kentucky Fried Movie,"$600,000"
90,Per qualche dollaro in piÃ¹,"$600,000"
91,Mercy Streets,"$600,000"
92,Water & Power,"$600,000"
93,Arnolds Park,"$600,000"
94,Broken Vessels,"$600,000"
95,Drunk Wedding,"$600,000"
96,They Will Have to Kill Us First,"$600,000"
97,Crop Circles: Quest for Truth,"$600,000"
98,The Maid's Room,"$600,000"
99,Light from the Darkroom,"$600,000"
0,Irreplaceable,"$600,000"
1,A Hard Day's Night,"$560,000"
2,The Harvest/La Cosecha,"$560,000"
3,Julija in alfa Romeo,"$560,000"
4,Mata Hari,"$558,000"
5,Friday the 13th,"$550,000"
6,Love Letters,"$550,000"
7,Faith Connections,"$550,000"
8,High Road,"$546,173"
9,Fireproof,"$500,000"
10,Benji,"$500,000"
11,Open Water,"$500,000"
12,Kingdom of the Spiders,"$500,000"
13,Mad Hot Ballroom,"$500,000"
14,The Station Agent,"$500,000"
15,To Save a Life,"$500,000"
16,Wordplay,"$500,000"
17,Beyond the Mat,"$500,000"
18,The Singles Ward,"$500,000"
19,Sholem Aleichem: Laughing in the Darkness,"$500,000"
20,Osama,"$500,000"
21,Groove,"$500,000"
22,The R.M.,"$500,000"
23,Twin Falls Idaho,"$500,000"
24,Mean Creek,"$500,000"
25,Drinking Buddies,"$500,000"
26,Hurricane Streets,"$500,000"
27,Flower,"$500,000"
28,Never Again,"$500,000"
29,Shichinin no samurai,"$500,000"
30,Civil Brand,"$500,000"
31,Monsters,"$500,000"
32,Madelineâs Madeline,"$500,000"
33,Lonesome Jim,"$500,000"
34,Deceptive Practice: The Mysteries and Mentors o…,"$500,000"
35,The Other Dream Team,"$500,000"
36,O Menino e o Mundo,"$500,000"
37,Rubber,"$500,000"
38,Johnny Suede,"$500,000"
39,Finishing the Game,"$500,000"
40,Kiss the Bride,"$500,000"
41,The Journey,"$500,000"
42,Home,"$500,000"
43,The Slaughter Rule,"$500,000"
44,The Living Wake,"$500,000"
45,Scott Walker: 30 Century Man,"$500,000"
46,The Californians,"$500,000"
47,Born to Fly: Elizabeth Streb vs. Gravity,"$500,000"
48,Detention of the Dead,"$500,000"
49,Higher Power,"$500,000"
50,Feng kuang de shi tou,"$500,000"
51,Now is Good,"$500,000"
52,Griffin & Phoenix,"$500,000"
53,The True Cost,"$500,000"
54,Everything Put Together,"$500,000"
55,Drones,"$500,000"
56,Enter Nowhere,"$500,000"
57,Girls Gone Dead,"$500,000"
58,Insomnia Manica,"$500,000"
59,The Outrageous Sophie Tucker,"$500,000"
60,Subconscious,"$500,000"
61,Roadside,"$500,000"
62,Diamond Ruff,"$500,000"
63,Love in the Time of Monsters,"$500,000"
64,El rey de Najayo,"$500,000"
65,Fight to the Finish,"$500,000"
66,Bucky and the Squirrels,"$500,000"
67,Going Under,"$500,000"
68,Crossroads,"$500,000"
69,Alleluia! The Devil's Carnival,"$500,000"
70,Brooklyn Bizarre,"$500,000"
71,The Sound and the Shadow,"$500,000"
72,Rodeo Girl,"$500,000"
73,The Little Ponderosa Zoo,"$500,000"
74,The Toxic Avenger,"$475,000"
75,Paranormal Activity,"$450,000"
76,Straight out of Brooklyn,"$450,000"
77,Brick,"$450,000"
